dataset,role,text,context,relation,entity_type,db,id,name,score,matched,n_candidates,error
chemprot,head,omapatrilat,"In human plasma the BrBK half-life values in the absence or in the presence of GW660511X (3.8 microM) or omapatrilat (32 nM) were 38.7 +/- 2.4, 51.2 +/- 4.7 and 114.7 +/- 9.3 min, respectively and BrBK was degraded into BrBK1-8, BrBK1-7, BrBK1-5 and Br-Phe.",CPR:6,,CHEBI,CHEBI:135660,omapatrilat,0.7777777777777778,True,1,
chemprot,tail,BrBK,"In human plasma the BrBK half-life values in the absence or in the presence of GW660511X (3.8 microM) or omapatrilat (32 nM) were 38.7 +/- 2.4, 51.2 +/- 4.7 and 114.7 +/- 9.3 min, respectively and BrBK was degraded into BrBK1-8, BrBK1-7, BrBK1-5 and Br-Phe.",CPR:6,,,,,0.0,False,0,
chemprot,head,tranylcypromine,"The nonselective and irreversible MAO inhibitors, phenelzine (3-10 mg/kg), tranylcypromine (1-3 mg/kg), and nialamide (30 mg/kg), decreased rates of responding maintained by ethanol reinforcement.",CPR:4,,CHEBI,CHEBI:9652,tranylcypromine,0.7777777777777778,True,1,
chemprot,tail,ethanol,"The nonselective and irreversible MAO inhibitors, phenelzine (3-10 mg/kg), tranylcypromine (1-3 mg/kg), and nialamide (30 mg/kg), decreased rates of responding maintained by ethanol reinforcement.",CPR:4,,CHEBI,CHEBI:16236,ethanol,1.0,True,1,
chemprot,head,4'-[[1-[2-(6-methyl-2-pyridyl)ethyl]-4-piperidyl]carbonyl]methanesulfonanilide,"The classIII antiarrhythmic compounds dofetilide, clofilium, 4'-[[1-[2-(6-methyl-2-pyridyl)ethyl]-4-piperidyl]carbonyl]methanesulfonanilide (E-4031), N-methyl-N-[2-[methyl-(1-methyl-1H-benzimidazol-2-yl)amino]ethyl]-4-[(methylsulfo nyl)amino]benzene-sulfonamide (WAY-123,398) and d-sotalol all inhibited [3H]dofetilide binding.",CPR:3,,,,,0.0,False,0,
chemprot,tail,3H]dofetilide,"The classIII antiarrhythmic compounds dofetilide, clofilium, 4'-[[1-[2-(6-methyl-2-pyridyl)ethyl]-4-piperidyl]carbonyl]methanesulfonanilide (E-4031), N-methyl-N-[2-[methyl-(1-methyl-1H-benzimidazol-2-yl)amino]ethyl]-4-[(methylsulfo nyl)amino]benzene-sulfonamide (WAY-123,398) and d-sotalol all inhibited [3H]dofetilide binding.",CPR:3,,,,,0.0,False,0,
chemprot,head,"ICI 182,780","ICI 182,780 (fulvestrant) (Faslodex) and ICI 164,384 are competitive inhibitors of estrogen by binding to the estrogen receptor (ER).",CPR:9,,,,,0.0,False,0,
chemprot,tail,estrogen receptor (ER,"ICI 182,780 (fulvestrant) (Faslodex) and ICI 164,384 are competitive inhibitors of estrogen by binding to the estrogen receptor (ER).",CPR:9,,,,,0.0,False,0,
chemprot,head,aspirin-like,"In contrast, aspirin-like nonselective NSAIDs such as sulindac and indomethacin inhibit not only the enzymatic action of the highly inducible, proinflammatory COX-2 but the constitutively expressed, cytoprotective COX-1 as well.",CPR:3,,,,,0.0,False,0,
chemprot,tail,indomethacin,"In contrast, aspirin-like nonselective NSAIDs such as sulindac and indomethacin inhibit not only the enzymatic action of the highly inducible, proinflammatory COX-2 but the constitutively expressed, cytoprotective COX-1 as well.",CPR:3,,CHEBI,CHEBI:49662,indometacin,0.5400948258091115,True,1,
chemprot,head,SLC21A8,"In complementary RNA (cRNA)-injected Xenopus laevis oocytes, rifamycin SV (10 micromol/L) cis-inhibited human organic anion transporting polypeptide C (SLC21A6) (OATP-C), human organic anion transporting polypeptide 8 (SLC21A8) (OATP8), human organic anion transporting polypeptide B (SLC21A9) (OATP-B), and human organic anion transporting polypeptide A (SLC21A3) (OATP-A) mediated BSP uptake by 69%, 79%, 89%, and 57%, respectively, as compared with uptake into control oocytes.",CPR:4,,HGNC,10961,SLCO1B3,0.5555555555555556,True,1,
chemprot,tail,human organic anion transporting polypeptide C,"In complementary RNA (cRNA)-injected Xenopus laevis oocytes, rifamycin SV (10 micromol/L) cis-inhibited human organic anion transporting polypeptide C (SLC21A6) (OATP-C), human organic anion transporting polypeptide 8 (SLC21A8) (OATP8), human organic anion transporting polypeptide B (SLC21A9) (OATP-B), and human organic anion transporting polypeptide A (SLC21A3) (OATP-A) mediated BSP uptake by 69%, 79%, 89%, and 57%, respectively, as compared with uptake into control oocytes.",CPR:4,,,,,0.0,False,0,
chemprot,head,cyst(e)ine,Its inhibition could lead to cyst(e)ine deficiency in lymphoma cells via reduction of both their cystine uptake and cysteine supply by somatic cells.,CPR:9,,,,,0.0,False,0,
chemprot,tail,cysteine,Its inhibition could lead to cyst(e)ine deficiency in lymphoma cells via reduction of both their cystine uptake and cysteine supply by somatic cells.,CPR:9,,CHEBI,CHEBI:15356,cysteine,0.7777777777777778,True,2,
chemprot,head,prostate-specific antigen (PSA,"Down-regulation of prostate-specific antigen (PSA) expression, an AR-target gene, by estramustine and bicalutamide was accompanied by the blockade of the mutated androgen receptor.",CPR:3,,,,,0.0,False,0,
chemprot,tail,androgen receptor,"Down-regulation of prostate-specific antigen (PSA) expression, an AR-target gene, by estramustine and bicalutamide was accompanied by the blockade of the mutated androgen receptor.",CPR:3,,HGNC,644,AR,0.7777777777777778,True,1,
chemprot,head,human organic anion transporting polypeptide C (SLC21A6,"In complementary RNA (cRNA)-injected Xenopus laevis oocytes, rifamycin SV (10 micromol/L) cis-inhibited human organic anion transporting polypeptide C (SLC21A6) (OATP-C), human organic anion transporting polypeptide 8 (SLC21A8) (OATP8), human organic anion transporting polypeptide B (SLC21A9) (OATP-B), and human organic anion transporting polypeptide A (SLC21A3) (OATP-A) mediated BSP uptake by 69%, 79%, 89%, and 57%, respectively, as compared with uptake into control oocytes.",other,,,,,0.0,False,0,
chemprot,tail,human organic anion transporting polypeptide B,"In complementary RNA (cRNA)-injected Xenopus laevis oocytes, rifamycin SV (10 micromol/L) cis-inhibited human organic anion transporting polypeptide C (SLC21A6) (OATP-C), human organic anion transporting polypeptide 8 (SLC21A8) (OATP8), human organic anion transporting polypeptide B (SLC21A9) (OATP-B), and human organic anion transporting polypeptide A (SLC21A3) (OATP-A) mediated BSP uptake by 69%, 79%, 89%, and 57%, respectively, as compared with uptake into control oocytes.",other,,,,,0.0,False,0,
chemprot,head,ADP,"Finally, the failure of ADP and epinephrine to inhibit basal, as opposed to PGI(2)-stimulated, cAMP formation highlights the need during platelet activation for G(i) signaling pathways that involve effectors other than adenylyl cyclase.",CPR:3,,CHEBI,CHEBI:16761,ADP,1.0,True,4,
chemprot,tail,epinephrine,"Finally, the failure of ADP and epinephrine to inhibit basal, as opposed to PGI(2)-stimulated, cAMP formation highlights the need during platelet activation for G(i) signaling pathways that involve effectors other than adenylyl cyclase.",CPR:3,,CHEBI,CHEBI:28918,(R)-adrenaline,0.5555555555555556,True,1,
chemprot,head,plasminogen,"Coagulation profile was examined (bleeding time, platelet count, prothrombin time (PT), activated partial thromboplastin time (aPTT), plasminogen, beta-thromboglobulin and fibrinogen).",CPR:4,,HGNC,9071,PLG,0.7777777777777778,True,1,
chemprot,tail,beta-thromboglobulin,"Coagulation profile was examined (bleeding time, platelet count, prothrombin time (PT), activated partial thromboplastin time (aPTT), plasminogen, beta-thromboglobulin and fibrinogen).",CPR:4,,MESH,D001620,beta-Thromboglobulin,0.7715934858792002,True,2,
chemprot,head,EC 1.3.99.11,Mitochondrially-bound dihydroorotate dehydrogenase (EC 1.3.99.11) catalyzes the fourth sequential step in the de novo synthesis of uridine monophosphate.,CPR:9,,,,,0.0,False,0,
chemprot,tail,uridine monophosphate,Mitochondrially-bound dihydroorotate dehydrogenase (EC 1.3.99.11) catalyzes the fourth sequential step in the de novo synthesis of uridine monophosphate.,CPR:9,,CHEBI,CHEBI:16695,uridine 5'-monophosphate,0.549371263656978,True,1,
chemprot,head,triamcinolone acetonide,"We investigated, by displacement of [3H]methyltrienolone in the presence of 2.5 mM of triamcinolone acetonide, the binding of estramustine phosphate and its metabolites, estramustine, estromustine, estrone, and beta-estradiol, as well as other antiandrogen agents including alpha-estradiol, bicalutamide, and hydroxyflutamide, to the mutated androgen receptor (m-AR) in LNCaP cells and to the wild-type androgen receptor in wild-type AR cDNA expression plasmid (w-pAR0) cDNA-transfected HeLa cells.",CPR:3,,CHEBI,CHEBI:71418,triamcinolone acetonide,0.7777777777777778,True,1,
chemprot,tail,androgen receptor,"We investigated, by displacement of [3H]methyltrienolone in the presence of 2.5 mM of triamcinolone acetonide, the binding of estramustine phosphate and its metabolites, estramustine, estromustine, estrone, and beta-estradiol, as well as other antiandrogen agents including alpha-estradiol, bicalutamide, and hydroxyflutamide, to the mutated androgen receptor (m-AR) in LNCaP cells and to the wild-type androgen receptor in wild-type AR cDNA expression plasmid (w-pAR0) cDNA-transfected HeLa cells.",CPR:3,,HGNC,644,AR,0.7777777777777778,True,1,
chemprot,head,acyl-coenzyme,Fenofibrate and GW2331 induced expression of acyl-coenzyme A (CoA) oxidase and enoyl-CoA hydratase and reduced apolipoprotein C-III and phosphoenolpyruvate carboxykinase mRNAs.,CPR:6,,,,,0.0,False,0,
chemprot,tail,apolipoprotein,Fenofibrate and GW2331 induced expression of acyl-coenzyme A (CoA) oxidase and enoyl-CoA hydratase and reduced apolipoprotein C-III and phosphoenolpyruvate carboxykinase mRNAs.,CPR:6,,FPLX,Apolipoprotein,Apolipoprotein,1.0,True,2,
chemprot,head,Lys(169,"Moreover, certain basic residues of this site, particularly Arg(165) and Lys(169), play a key role in factor Va and/or prothrombin recognition by factor Xa in the prothrombinase complex.",CPR:3,,,,,0.0,False,0,
chemprot,tail,factor Xa,"Moreover, certain basic residues of this site, particularly Arg(165) and Lys(169), play a key role in factor Va and/or prothrombin recognition by factor Xa in the prothrombinase complex.",CPR:3,,CHEBI,CHEBI:3783,Coagulation Factor Xa,0.549371263656978,True,1,
chemprot,head,androgen,"Analogous to the antiandrogens, bicalutamide and hydroxyflutamide, binding of estramustine phosphate metabolites to the androgen receptor was observed.",CPR:4,,CHEBI,CHEBI:50113,androgen,0.7777777777777778,True,1,
chemprot,tail,phosphate,"Analogous to the antiandrogens, bicalutamide and hydroxyflutamide, binding of estramustine phosphate metabolites to the androgen receptor was observed.",CPR:4,,CHEBI,CHEBI:26020,phosphate,0.7777777777777778,True,6,
chemprot,head,yohimbine,"Agonist and antagonist actions of yohimbine as compared to fluparoxan at alpha(2)-adrenergic receptors (AR)s, serotonin (5-HT)(1A), 5-HT(1B), 5-HT(1D) and dopamine D(2) and D(3) receptors.",CPR:6,,CHEBI,CHEBI:10093,yohimbine,0.7777777777777778,True,1,
chemprot,tail,5-HT)(1A,"Agonist and antagonist actions of yohimbine as compared to fluparoxan at alpha(2)-adrenergic receptors (AR)s, serotonin (5-HT)(1A), 5-HT(1B), 5-HT(1D) and dopamine D(2) and D(3) receptors.",CPR:6,,,,,0.0,False,0,
chemprot,head,ICI,"ICI 182,780 (fulvestrant) (Faslodex) and ICI 164,384 are competitive inhibitors of estrogen by binding to the estrogen receptor (ER).",CPR:3,,,,,0.0,False,0,
chemprot,tail,"ICI 182,780 (fulvestrant","ICI 182,780 (fulvestrant) (Faslodex) and ICI 164,384 are competitive inhibitors of estrogen by binding to the estrogen receptor (ER).",CPR:3,,,,,0.0,False,0,
chemprot,head,ketoprofen,"Accordingly, docking of different COX inhibitors, including selective and non-selective ligands: rofecoxib, ketoprofen, suprofen, carprofen, zomepirac, indomethacin, diclofenac and meclofenamic acid were undertaken using the AMBER program.",CPR:3,,CHEBI,CHEBI:6128,ketoprofen,0.7777777777777778,True,1,
chemprot,tail,meclofenamic acid,"Accordingly, docking of different COX inhibitors, including selective and non-selective ligands: rofecoxib, ketoprofen, suprofen, carprofen, zomepirac, indomethacin, diclofenac and meclofenamic acid were undertaken using the AMBER program.",CPR:3,,CHEBI,CHEBI:6710,meclofenamic acid,0.7777777777777778,True,1,
chemprot,head,CYP11A1,"In addition, corticosterone levels in splenic tissue or serum and CYP11A1 mRNA expression (mRNA encoding cholesterol side-chain cleavage p450 enzyme) in CD4+ T cells were increased in these mice.",other,,HGNC,2590,CYP11A1,0.7777777777777778,True,1,
chemprot,tail,cholesterol,"In addition, corticosterone levels in splenic tissue or serum and CYP11A1 mRNA expression (mRNA encoding cholesterol side-chain cleavage p450 enzyme) in CD4+ T cells were increased in these mice.",other,,CHEBI,CHEBI:16113,cholesterol,1.0,True,1,
chemprot,head,SB,These studies provide compelling evidence that the antitussive effects of SB 227122 in this guinea pig cough model are mediated by agonist activity at the delta-opioid receptor.,CPR:3,,CHEBI,CHEBI:30513,antimony atom,0.5394763966192538,True,1,
chemprot,tail,SB 227122,These studies provide compelling evidence that the antitussive effects of SB 227122 in this guinea pig cough model are mediated by agonist activity at the delta-opioid receptor.,CPR:3,,MESH,C404151,SB 227122,0.7777777777777778,True,1,
chemprot,head,caspase-9,"An analogous set of core constituents exists in mammalian cells and includes caspase-9, Apaf-1, and bcl-2/xL, respectively.",CPR:6,,HGNC,1511,CASP9,1.0,True,1,
chemprot,tail,Apaf-1,"An analogous set of core constituents exists in mammalian cells and includes caspase-9, Apaf-1, and bcl-2/xL, respectively.",CPR:6,,HGNC,576,APAF1,1.0,True,1,
chemprot,head,atovaquone,"Kinetics of inhibition of human and rat dihydroorotate dehydrogenase by atovaquone, lawsone derivatives, brequinar sodium and polyporic acid.",CPR:3,,CHEBI,CHEBI:575568,atovaquone,0.7777777777777778,True,1,
chemprot,tail,human and rat,"Kinetics of inhibition of human and rat dihydroorotate dehydrogenase by atovaquone, lawsone derivatives, brequinar sodium and polyporic acid.",CPR:3,,,,,0.0,False,0,
chemprot,head,Arachidonic,Arachidonic acid and nonsteroidal anti-inflammatory drugs induce conformational changes in the human prostaglandin endoperoxide H2 synthase-2 (cyclooxygenase-2).,CPR:3,,,,,0.0,False,0,
chemprot,tail,Arachidonic acid,Arachidonic acid and nonsteroidal anti-inflammatory drugs induce conformational changes in the human prostaglandin endoperoxide H2 synthase-2 (cyclooxygenase-2).,CPR:3,,CHEBI,CHEBI:15843,arachidonic acid,0.7715934858792002,True,1,
chemprot,head,R(+)-7-OH-DPAT,"In mice, AS-8112 (1.0 - 3.0 mg kg(-1) s.c.) potently inhibited hypothermia induced by the dopamine D3 receptor agonist; R(+)-7-OH-DPAT (R(+)-7-hydroxy-2-(N,N-di-n-propylamino)tetraline) (0.3 mg kg(-1) s.c.).",CPR:3,,,,,0.0,False,0,
chemprot,tail,"R(+)-7-hydroxy-2-(N,N-di-n-propylamino)tetraline","In mice, AS-8112 (1.0 - 3.0 mg kg(-1) s.c.) potently inhibited hypothermia induced by the dopamine D3 receptor agonist; R(+)-7-OH-DPAT (R(+)-7-hydroxy-2-(N,N-di-n-propylamino)tetraline) (0.3 mg kg(-1) s.c.).",CPR:3,,,,,0.0,False,0,
chemprot,head,acetaminophen,"In the treatment of patients with osteoarthritis, rofecoxib was more effective in providing symptomatic relief than placebo, paracetamol (acetaminophen) and celecoxib and was similar in efficacy to ibuprofen, diclofenac, naproxen and nabumetone.",CPR:3,,CHEBI,CHEBI:46195,paracetamol,0.5400948258091115,True,1,
chemprot,tail,diclofenac,"In the treatment of patients with osteoarthritis, rofecoxib was more effective in providing symptomatic relief than placebo, paracetamol (acetaminophen) and celecoxib and was similar in efficacy to ibuprofen, diclofenac, naproxen and nabumetone.",CPR:3,,CHEBI,CHEBI:47381,diclofenac,0.7777777777777778,True,1,
chemprot,head,beta-estradiol,"We investigated, by displacement of [3H]methyltrienolone in the presence of 2.5 mM of triamcinolone acetonide, the binding of estramustine phosphate and its metabolites, estramustine, estromustine, estrone, and beta-estradiol, as well as other antiandrogen agents including alpha-estradiol, bicalutamide, and hydroxyflutamide, to the mutated androgen receptor (m-AR) in LNCaP cells and to the wild-type androgen receptor in wild-type AR cDNA expression plasmid (w-pAR0) cDNA-transfected HeLa cells.",CPR:4,,CHEBI,CHEBI:16469,17beta-estradiol,0.549371263656978,True,1,
